"Timestamp","Institution","Location","Subject Area","Review Date","URL","Rank","Position Type","Last Update","Notes","Number Applied","Matched institution name","partial_matched","State abbreviation","Unique IPEDS identification number for an institution","City location of institution","2021 Basic Classification","2021 Undergraduate Instructional Program Classification","2021 Graduate Instructional Program Classification","2021 Undergraduate Profile Classification","2021 Enrollment Profile Classification","2021 Size and Setting Classification","2020/2015 Carnegie Community Engagement Elective Classification","Region code","Sector of institution (control and level combined)","Level of institution","Control of institution","Postsecondary and Title IV institution indicator","Degree of urbanization (Urban-centric locale)","Land-grant institution","Institution grants a medical degree (MD, DDS, DMD, DO, DVM)","Historically Black College or University","Tribal College flag","Hispanic Serving Institution (Using composite lists)","Minority Serving Institution (HSI, HBCU, or Tribal College or University only)","Women's College flag","Council on Public Liberal Arts Colleges flag","Coalition of Urban Serving Universities flag","Coalition of Urban and Metropolitan Universities flag","Associate's degree total","Bachelor's degree total","Master's degrees conferred","Doctoral degrees - research/scholarship","Doctoral degrees - professional practice","Doctoral degrees - other","Total degrees conferred","Science & Engineering Research & Development Expenditures ($Thousands)","Non Science & Engineering Research & Development Expenditures ($Thousands)","Postdoctorates and non-faculty research staff with doctorates","Number full-time of faculty in ladder rank (assistant, associate, and full professors) Fall 2020","Social Science research/scholarship doctoral degrees","Humanities research/scholarship doctoral degrees","STEM research/scholarship doctoral degrees","Number of research/scholarship doctoral degrees conferred in professional fields","Research/scholarship doctoral degrees in Arts & Science fields (humanities, social sciences, & STEM)","Research/scholarship doctoral degrees in professional/other fields","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Arts & Sciences","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Professional fields","Baccalaureate degrees conferred in the Arts & Sciences (first and second majors)","Number of baccalaureate degrees conferred in professional fields","Associate's and Certificates of less than 2 years in career and technical fields","Associate's and Certificates of less than 2 years in transfer fields","Total Fall 2019 enrollment","Annual enrollment headcount, academic year 2019-20","Total Fall 2020 enrollment","Fall 2020 Full-Time Equivalent enrollment (full-time plus one-third part-time)","Undergraduate total enrollment, fall 2020","Graduate total enrollment, fall 2020","Undergraduate degree-seeking full-time enrollment","Undergraduate degree-seeking part-time enrollment","Undergraduate non-degree full-time students","Undergraduate non-degree part-time students","Graduate full-time enrollment, fall 2020","Graduate part-time enrollment, fall 2020","Undergraduate new first-time full-time students","Undergraduate new first-time part-time students","Undergraduate new transfer-in full-time students","Undergraduate new transfer-in part-time students","Student mix ratio used for associates college basic classification subcategories","Program mix ratio used for associates college basic classification subcategories","Number of different 2-digit CIP codes in which institution confers any degree","Two-digit CIP code designation in which institution conferred the most degrees","Two-digit CIP code designation in which institution conferred the most degrees (if there is a tie)","Number of degrees awarded in largest two-digit CIP code","Percent of total degrees conferred in CIP-2 designation under which largest number of degrees conferred","Number of different 4-digit CIP code designations in which institution confers an undergraduate degree","Number of graduate degree programs, where a program is defined at the 4-digit CIP code level","CIP-4s observed at both undergrad & grad/professional as percentage of undergraduate CIP-4s","Percent of CIP4 areas in which undergraduate degrees are conferred that graduate degrees are also conferred","Institution confers research/scholarship doctoral degrees","Two-digit CIP under which institution confers the most graduate degrees is Education","Two-digit CIP under which institution confers the most graduate degrees is Business","Two-digit CIP under which institution confers the most graduate degrees is other than Business or Education","Number of different 2-digit CIP codes in which institution confers master's, doctoral-professional practice, and doctoral-other degrees","Number of different 2-digit CIP codes in which institution confers research/scholarship doctoral degrees","Total dormitory capacity (campus-owned, -operated, or -affiliated housing)","Number of first-time entering students who submitted  SAT score","Number of first-time entering students who submitted ACT score","SAT-Verbal 25th percentile score","SAT-Math 25th percentile score","Combined SAT-Math and SAT-Verbal 25th percentiles scores","ACT Composite Score, 25 percentile","The ACT equivalent score for the combined 25th percentile SAT score","Derived 25th percentile ACT score, weighting both ACT and equated SAT scores by number submitted","Number of first-time student applications (used with admits and test scores for selectivity index)","Number of first-time students admitted to the university (used with applicants and test scores for selectivity index)","Percent of applicants admitted (used with test scores for selectivity index)","Final Selectivity category (ACT and Pct Admit) (1=inclusive; 2=selective; 3=more selective)"
"8/3/23 10:09","Friedrich-Schiller-Universität Jena","Germany","Integrative Plant Taxonomy","9/10/2023","https://www.nature.com/naturecareers/job/12803071/w3-professorship-for-integrative-plant-taxonomy-including-the-position-as-the-director/?LinkSource=PremiumListing","W3 Prof","Tenure Stream","","","","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/3/23 6:52","College of The Holy Cross","Massachusetts","Comparative Physiology or Biochem","9/11/2023","https://apply.interfolio.com/129434","Asst Prof","Tenure Stream","","","","College of the Holy Cross","alias","MA",166124,"Worcester","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Not Classified","New England CT ME MA NH RI VT","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Midsize","No","No","No","No",NA,"No","No","No","No","No",0,864,0,0,0,0,864,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,823,41,0,0,2963,3098,2970,2967.333333,2970,0,2962,0,4,4,0,0,733,0,14,0,NA,NA,18,45,NA,265,0.306713,31,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,2507,296,141,640,650,1290,29,27,27.645309,7087,2689,0.379427,3
"8/3/23 4:09","Atlanta Botanical Garden","Georgia","Plant Conservation","","https://recruiting.paylocity.com/Recruiting/Jobs/Details/1854976","Director","Non-Profit Botanical Garden","8/3/23 16:18","Any ideas for expected salary range on this?","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/23 12:19","University of Georgia","Georgia","Hydrology","9/18/2023","https://www.ugajobsearch.com/postings/332594","Asst Prof","Tenure Stream","8/7/23 13:28","1) no pay scale or DEI statment?","","University of Georgia","FALSE","GA",139959,"Athens","R1 Doctoral Universities: Very High Research Activity","Professions plus arts & sciences, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","High undergraduate","Four-year, large, primarily residential","Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No",NA,"No","No","No","No","No",0,8568,1979,528,431,0,11506,419656,63130,256,1660,44,70,222,192,336,192,741,1669,3427,5141,0,22,38920,42941,39147,36349.666667,29765,9382,27877,1828,11,49,7063,2319,5603,43,1486,116,NA,NA,28,52,NA,2920,0.253781,98,184,59,0.602041,"Conferred research/scholarship doctoral degrees",1,0,0,24,22,10050,3835,3585,630,620,1250,29,26,27.449461,28206,13647,0.483833,3
"8/2/23 11:34","Whitman College","Washington","Ecology and Evolution","9/26/2023","https://apply.interfolio.com/129038","Instructor","Non-TS Academic","8/2/23 13:33","I met a PI here recently who spoke extremely highly of the place and seems to get a remarkable amount of research done. 2) But presumably that PI is tenure stream, right? (1) Ah, yes, my mistake.","1","Whitman College","FALSE","WA",237057,"Walla Walla","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Small","No","No","No","No",NA,"No","No","No","No","No",0,458,0,0,0,0,458,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,451,7,0,0,1579,1677,1360,1312,1360,0,1288,51,0,21,0,0,269,25,23,1,NA,NA,17,45,NA,110,0.240175,39,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,886,137,74,620,610,1230,29,25,26.402844,4964,2687,0.541297,3
"8/2/23 11:07","Holy Family University","Pennsylvania","Biology","10/1/2023","https://www.holyfamily.edu/about/administrative-services/human-resources/jobs-holy-family-university/open-faculty-positions/assistant-professor-biology","Asst Prof","Non-TS Academic","8/2/23 11:12","""The area of expertise within the field of biology is open. Candidates who can teach courses to support our health sciences majors (Anatomy and Physiology I and II and Microbiology) is desired."" Series of multiple year contracts + promotions analogous to tenure. ""All employees must understand the mission of Catholic higher education and be committed to the core values, mission, goals and objectives of Holy Family University.""","","Holy Family University","FALSE","PA",212984,"Philadelphia","Master's Colleges & Universities: Larger Programs","Professions focus, some graduate coexistence","Research Doctoral: Single program-Education","Four-year, full-time, inclusive, higher transfer-in","High undergraduate","Four-year, small, primarily nonresidential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Large","No","No","No","No",NA,"No","No","No","No","No",18,471,406,2,1,0,898,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,407,80,391,18,0,3110,3779,3087,2325.666667,2138,949,1848,250,0,40,97,852,361,1,178,7,NA,NA,14,13,NA,323,0.359688,26,19,7,0.269231,"Conferred research/scholarship doctoral degrees",1,0,0,5,1,315,356,23,430,440,870,18,16,16.121372,1314,1021,0.777017,1
"8/2/23 9:10","Wheaton College (MA)","Massachusetts","Marine Ecology","","https://jobs.wheatoncollege.edu/postings/3980","Professor of Practice","Non-TS Academic","8/7/23 15:28","Any info on what the difference between VAP and Professor of Practice is? 1) VAP is temporary, 1 or 2 years typically. PoP's are permanent jobs with a promotion structure, although no tenure. At least at my university!","","Wheaton College","alias","IL",149781,"Wheaton","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences plus professions, some graduate coexistence","Research Doctoral: Single program-Other","Four-year, full-time, more selective, lower transfer-in","High undergraduate","Four-year, small, highly residential","Not Classified","Great Lakes IL IN MI OH WI","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,646,183,5,15,0,849,NA,NA,NA,NA,NA,NA,NA,NA,0,5,17,181,433,213,0,0,3004,3416,2908,2582.666667,2265,643,2195,33,0,37,225,418,481,0,51,0,NA,NA,19,39,NA,134,0.157833,32,12,3,0.09375,"Conferred research/scholarship doctoral degrees",0,0,1,6,1,2175,318,242,610,600,1210,26,25,25.432143,1801,1566,0.869517,3
"8/2/23 6:53","Penn State University","Pennsylvania","Soil Science","8/21/2023","https://psu.wd1.myworkdayjobs.com/PSU_Academic/job/Penn-State-University-Park/Assistant-Teaching-Professor-of-Soil-Science_REQ_0000046049-2","Asst Teaching Prof","Non-TS Academic","","","","The Pennsylvania State University","alias","PA",495767,"University Park","R1 Doctoral Universities: Very High Research Activity","Professions plus arts & sciences, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, selective, lower transfer-in","High undergraduate","Four-year, large, primarily residential","Not Classified","Mid East DE DC MD NJ NY PA","Public, 4-year or above","Four or more years","Public",1,"City Small","Yes","Yes","No","No",NA,"No","No","No","No","No",570,17461,3798,705,317,0,22851,973968,21564,519,5280,59,60,461,125,580,125,1531,2584,6614,10847,343,535,0,102826,89816,78282,74446,15370,64544,8645,63,1194,7908,7462,15259,355,2056,872,NA,NA,30,52,NA,4622,0.202267,133,231,83,0.62406,"Conferred research/scholarship doctoral degrees",0,0,1,27,25,20580,11957,2075,530,540,1070,24,21,21.443629,95321,74604,0.782661,2
"8/2/23 5:07","Villanova University","Pennsylvania","Environmental Science","9/15/2023","https://jobs.villanova.edu/postings/26433","Asst / Assoc Teaching Prof","Non-TS Academic","","","","Villanova University","FALSE","PA",216597,"Villanova","R2 Doctoral Universities: High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: STEM-dominant","Four-year, full-time, more selective, lower transfer-in","High undergraduate","Four-year, medium, highly residential","Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,2245,1261,24,178,0,3708,20414,5091,8,641,0,2,16,6,18,6,423,1016,978,1267,0,0,10848,12231,11032,9134,7037,3995,6793,187,0,57,1392,2603,1693,7,61,7,NA,NA,24,52,NA,1397,0.376753,47,43,25,0.531915,"Conferred research/scholarship doctoral degrees",0,0,1,21,3,5400,1020,667,650,670,1320,30,28,28.790753,22083,6770,0.306571,3
"8/2/23 4:42","University of Georgia","Georgia","Evolutionary Ecology","9/18/2023","https://www.ugajobsearch.com/postings/329357","Asst Prof","Tenure Stream","8/3/23 16:16","(1) Another job without a DEI statement, due to GOP legislation? 2) anyone know what ended up happening with tenure in GA? (3) SC chair: Please incorporate your DEI statement into the teaching/mentoring statement. Tenure is secure at UGA. The only change that happened is that we recently needed to revise our annual review criteria. The Odum School has a robust Tenure and Promotion process. If you have questions, you are welcome to contact me - my email address is on the job ad.","3","University of Georgia","FALSE","GA",139959,"Athens","R1 Doctoral Universities: Very High Research Activity","Professions plus arts & sciences, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","High undergraduate","Four-year, large, primarily residential","Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No",NA,"No","No","No","No","No",0,8568,1979,528,431,0,11506,419656,63130,256,1660,44,70,222,192,336,192,741,1669,3427,5141,0,22,38920,42941,39147,36349.666667,29765,9382,27877,1828,11,49,7063,2319,5603,43,1486,116,NA,NA,28,52,NA,2920,0.253781,98,184,59,0.602041,"Conferred research/scholarship doctoral degrees",1,0,0,24,22,10050,3835,3585,630,620,1250,29,26,27.449461,28206,13647,0.483833,3
"8/1/23 16:17","University of Michigan","Michigan","Ecology and Evolutionary Biology","9/16/2023","https://jobs.sciencecareers.org/job/647179/university-of-michigan-lsa-collegiate-fellowship-program/","Asst / Assoc Prof","Tenure Stream","8/5/23 23:29","Note: ""Applications are due by Monday, October 16, 2023, at 11:59 p.m. ET. [...] However, we request that applicants submit their materials (except letters) to EEB first by September 16, 2023"". (1) So candidates for EEB should ignore the general September 8th deadline? (email to EEB and do the official September 16 deadline). (2) The LSA Collegiate Fellows Program was designed to enhance diversity amongst postdocs and ECRs transitioning into faculty positions - maybe fair to assume the same is true for any associate level hires. (3) @2 The Sept 8th deadline is for other departments, not EEB (""For candidates for the following departments: Ecology and Evolutionary Biology[...]: Monday, October 16, 2023"", but the department asks to send materials directly to them by Sept 16) (4) Folks should be fully aware that these are DEI jobs and therefore adjust your effort and expectations accordingly. (5) Does this mean URMs are encouraged to apply? (6) it is not a ""DEI job"" it is a standard tenure track job in the EEB dept. URMs and those with exceptional DEI track records are especially encouraged to apply. x4 (7) Am I reading the ad correctly - could someone who is a new assistant prof at another university apply? (8) re: (7) yes that's correct x3 (4) @6 that is a very disingenuous statement. look at who has recieved these positions in the past—I'm not saying there's anything wrong with this and I strongly support these sorts of initatives, but certain people should know that they're very unlikely to be considered for the position. (9) Could someone who is in the middle of tenure-track (e.g., 2-4 year into the tenure track but not ready for promotion yet) apply? (6) re: (9) yes! 10) Yeah @4. I've just looked at the full list of awards through this program from the last 5 years and it is pretty clear that I should not waste my time. 11) Where does it say to email EEB by Sept 16? I only see the October deadline on the website 12) @11 2nd to last paragraph: ""Applications AND reference letters are due by Monday, October 16, 2023, at 11:59 p.m. ET. Applicants must apply through the application portal in order to be considered for the Collegiate Fellows Program. However, we request that applicants submit their materials (except letters) to EEB first by September 16, 2023 by emailing a single PDF to eeb-chair@umich.edu."" 11 again) Thank you!","","University of Michigan-Ann Arbor","alias","MI",170976,"Ann Arbor","R1 Doctoral Universities: Very High Research Activity","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority undergraduate","Four-year, large, primarily residential","Not Classified","Great Lakes IL IN MI OH WI","Public, 4-year or above","Four or more years","Public",1,"City Midsize","No","Yes","No","No",NA,"No","No","No","No","No",0,8715,4691,876,750,0,15032,1572931,100931,2042,4273,79,92,628,76,788,75,2648,2793,5845,2870,0,0,48090,49530,47907,45691.666667,31329,16578,29813,1376,38,102,14733,1845,6835,44,1257,48,NA,NA,24,14,NA,2565,0.170636,76,216,59,0.776316,"Conferred research/scholarship doctoral degrees",0,0,1,22,23,12242,4393,3277,660,680,1340,31,28,29.281747,65021,16974,0.261054,3
"8/1/23 14:32","Harvey Mudd College","California","Biology & Climate","","https://academicjobsonline.org/ajo/jobs/25224","Asst Prof","Tenure Stream","","","","Harvey Mudd College","FALSE","CA",115409,"Claremont","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences plus professions, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, very small, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,218,0,0,0,0,218,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,149,69,0,0,904,1132,854,832,854,0,821,6,0,27,0,0,207,0,4,0,NA,NA,13,14,NA,68,0.311927,18,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,930,149,87,720,770,1490,34,33,33.368644,3397,610,0.17957,3
"8/1/23 12:22","HHMI Janelia","Virginia","Multiple","","https://www.janelia.org/our-research/our-labs/group-leaders","Asst Prof","Non-Profit Research Organization","8/1/23 12:23","Multiple topics, some of which overlap with evo.  Biophysics, systems bio, behavior, and AI may be more relevant to this board.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/1/23 11:06","EPA","District of Columbia","Aquatic Science","8/9/2023","https://www.usajobs.gov/job/739825100","GS-11","Government","8/3/23 7:39","""This job will close when we have received 200 applications which may be sooner than the closing date."" ""You must be a U.S. citizen."" ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/1/23 10:28","University of the Pacific","California","Biology","9/15/2023","https://pacific.peopleadmin.com/postings/26183","Asst Prof","Tenure Stream","8/1/23 15:19","3 positions. (2) They advertised two positions last cycle that look similar, was this a failed search?","","University of the Pacific","FALSE","CA",120883,"Stockton","Doctoral/Professional Universities","Balanced arts & sciences/professions, some graduate coexistence","Research Doctoral: Professional-dominant","Four-year, full-time, selective, higher transfer-in","Majority undergraduate","Four-year, medium, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Large","No","Yes","No","No",NA,"No","No","No","No","No",0,808,449,95,491,0,1843,NA,NA,NA,NA,NA,NA,NA,NA,12,83,64,876,441,367,0,0,6447,6840,6263,5751.666667,3524,2739,3381,112,31,0,2084,655,716,2,209,5,NA,NA,23,51,NA,563,0.30548,48,33,9,0.1875,"Conferred research/scholarship doctoral degrees",0,0,1,13,3,2064,638,242,540,540,1080,22,21,21.275,14063,9949,0.707459,2
"8/1/23 1:52","University of Veterinary Medicine Vienna","Austria","Movement Ecology","8/5/2023","https://www.researchgate.net/job/1000025_Assistant_Professor_of_Movement_ecology_in_wildlife_research","Asst Prof","Tenure Stream","","","2","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7/31/23 13:13","University of Wisconsin Madison","Wisconsin","Soil Carbon Science","10/1/2023","https://jobs.wisc.edu/jobs/assistant-professor-in-soil-carbon-science-madison-wisconsin-united-states","Asst Prof","Tenure Stream","7/31/23 13:14","Note that the start date is January 1, 2024. ""This position is funded through the Dairy Innovation Hub and will largely focus on soil carbon storage and cycling in the dairy production systems of Wisconsin.""","","University of Wisconsin-Madison","TRUE","WI",240444,"Madison","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority undergraduate","Four-year, large, primarily residential","Classified","Great Lakes IL IN MI OH WI","Public, 4-year or above","Four or more years","Public",1,"City Large","Yes","Yes","No","No",NA,"No","No","No","No","No",0,9646,2345,749,602,0,13342,1272053,91878,1460,3412,91,105,444,110,634,109,1365,1582,5371,4275,0,0,44257,47831,44640,41471.333333,32688,11952,29986,1665,77,960,9824,2128,7256,50,941,70,NA,NA,26,52,NA,1827,0.136936,97,234,79,0.814433,"Conferred research/scholarship doctoral degrees",0,0,1,26,26,8871,1968,5697,610,650,1260,27,26,26.743249,45915,26286,0.572493,3
"7/31/23 10:11","South Dakota State University","South Dakota","Applied Avian Ecology / Ornithology","9/10/2023","https://yourfuture.sdbor.edu/postings/35502","Asst Prof","Tenure Stream","7/31/23 10:16","No salary listed but recent hires started around $75k (9mo.) w/ ~90k startup + TA/RAs","","South Dakota State University","FALSE","SD",219356,"Brookings","R2 Doctoral Universities: High Research Activity","Professions plus arts & sciences, some graduate coexistence","Research Doctoral: STEM-dominant","Four-year, full-time, selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Not Classified","Plains IA KS MN MO NE ND SD","Public, 4-year or above","Four or more years","Public",1,"Town Remote","Yes","No","No","No",NA,"No","No","No","No","No",87,2029,382,66,99,0,2663,60600,339,43,338,5,0,55,6,60,6,197,284,531,1498,3,84,11512,13937,11405,9335.666667,9976,1429,7772,1136,16,1052,513,916,2023,64,271,85,NA,NA,25,51,NA,616,0.231318,68,66,32,0.470588,"Conferred research/scholarship doctoral degrees",0,0,1,18,9,4620,74,2003,500,500,1000,20,19,19.964372,5290,4705,0.889414,2
"7/31/23 9:08","Gustavus Adolphus College","Minnesota","Organismal Biology, Conservation, Ecology","9/25/2023","https://gustavus.edu/employment/job/2129","Asst Prof","Tenure Stream","8/2/23 14:18","""Ability to bring interdisciplinary and non-animal perspectives"", so it sounds like plant people will be preferred? 2) Or maybe microbe, but seeing as no one cares about microbe conservation they probably do mean plants. 3) FYI - slighty tweaked version of last year's seach (per email comms from search committee). Last year the search failed ""due to timing constraints"". No red flags, IMO, just context that could be helpful. Sounds to me like a pretty typical Bio/ ES job ad. ","","Gustavus Adolphus College","FALSE","MN",173647,"Saint Peter","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences plus professions, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Classified","Plains IA KS MN MO NE ND SD","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Fringe","No","No","No","No",NA,"No","No","No","No","No",0,539,0,0,0,0,539,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,352,187,0,0,2237,2611,2230,2223.333333,2230,0,2220,10,0,0,0,0,587,0,22,0,NA,NA,19,45,NA,65,0.120594,36,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,2124,0,0,0,0,0,0,0,0,4737,3345,0.706143,2
"7/29/23 13:00","University of Florida / Florida Museum of Natural History","Florida","Vertebrate Paleontology","10/9/2023","https://careers.insidehighered.com/job/2945188/ast-curator/","Asst Prof","Tenure Stream","7/30/23 9:16","","","University of Florida","alias","FL",134130,"Gainesville","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, higher transfer-in","Majority undergraduate","Four-year, large, primarily residential","Not Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Public, 4-year or above","Four or more years","Public",1,"City Midsize","Yes","Yes","No","No",NA,"No","No","No","No","No",152,9923,3881,679,1180,0,15815,889677,52546,677,2358,56,40,434,149,530,149,1657,3404,4669,5254,0,160,52407,58857,53372,47038,34931,18441,31219,3018,257,437,12395,6046,6301,32,1555,194,NA,NA,27,52,NA,2123,0.13424,84,208,67,0.797619,"Conferred research/scholarship doctoral degrees",0,0,1,26,21,10161,5133,3172,650,640,1290,29,27,27.763877,48193,15002,0.31129,3
